"d_r_uuid";"dws";"dns";"so";"version";"license_id"
"3f503880-3a3e-4c78-9d1c-01fa18f26e9b";"f8818433c8c1424e901d75aeff5e08bf";"f8bb10123d5c0b0592bd53df2643f020";"d6108c6698977b207aaf5aaa6bf0442a";"6.0.0";-1
"42d2ed6a-9540-47a8-b4c3-3d4c05318321";"e46955bf02b5e9d237fadfcffa6e58a4";"819682095234736b8424d1c804e58ae3";"d41d8cd98f00b204e9800998ecf8427e";"0.95";3
"ac5846c1-e774-40fc-89fc-92228b80760c";"f7f24b2f6272d682189011a94493a5f4";"dcd791c2b3cb3da8a129ee372fd0398d";"3cebcbcb861b7909853fd9517315dd82";"2.7-RC2";11
"7ad8b9d4-29ef-4d89-8218-321a6098c36e";"f8a59d109c9bcb86322db5c910171bbe";"0b6349118d09e60499e6f53bff41765b";"d41d8cd98f00b204e9800998ecf8427e";"11.1";11
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"fa44ae115c92f11bcae4fb1d447028af";"0026b110c869a14d52727db51cb4c1d6";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"679734a7-af20-465e-8c13-8339259c039e";"fafb2863220c1af8a3010aecf131caa3";"bac6297575fdd64346276df5277848b8";"bd2afe6d3a271666e55fe70ed4ccc8b7";"10.10.1";3
"679734a7-af20-465e-8c13-8339259c039e";"fafb2863220c1af8a3010aecf131caa3";"bac6297575fdd64346276df5277848b8";"bd2afe6d3a271666e55fe70ed4ccc8b7";"10.10.1";30
"679734a7-af20-465e-8c13-8339259c039e";"fafb2863220c1af8a3010aecf131caa3";"bac6297575fdd64346276df5277848b8";"bd2afe6d3a271666e55fe70ed4ccc8b7";"10.10.1";175
"679734a7-af20-465e-8c13-8339259c039e";"fafb2863220c1af8a3010aecf131caa3";"bac6297575fdd64346276df5277848b8";"bd2afe6d3a271666e55fe70ed4ccc8b7";"10.10.1";11
"6b0028a6-9543-4b05-89e3-6c52143287a8";"fc4c9eb7a9d783e311dc27a8b7879231";"d6ceb5e5e1c63526fdc79ec200d0c491";"d41d8cd98f00b204e9800998ecf8427e";"upstream/upstream/isis-security-shiro-1.0.0-RC1";45
"3dec9166-bd9d-45d3-acae-9c78adb1a684";"00146a8cf3e925bc7f29f381281eac3c";"be1c61cacee076860c4542a71a470cff";"2b2de3e10d219273b25f1f8c9ea4562b";"2.15.2";45
"3dec9166-bd9d-45d3-acae-9c78adb1a684";"004c7e54a0484e6c0229cb0ca041a892";"f84a6e991d6f8e384ec90da9888e3acc";"d41d8cd98f00b204e9800998ecf8427e";"2.15.2";45
"4127519a-4348-4670-a2cb-70a86e80ee2e";"0148f7fe9b980a168109758dcb473e34";"8f815a3e832a0236046fa9ebacb7dff9";"d41d8cd98f00b204e9800998ecf8427e";"rel/v2.1.8";45
"9951786c-0c71-4b2b-b673-f32b05dedb0d";"02fb0edb5f72785236dda21138ebe5a9";"36676679e1daad1b7f5d762937b4742b";"82ee83e3a2628431eafd2e2612abe9b8";"5.3.1dr1";34
"5ebb27ba-c66b-4bc3-a91b-2f9f52c5d9d9";"037db8031ae06ade897cafd3b4cd2b44";"45cc92cd49bb3dd6ba95f6d585f8dff5";"945abbaf8b730271e9ecf8a8d3e032a3";"2.5.11";45
"0e3ca7f9-b9fb-45a8-92a7-88abff6db958";"03e0ec308d451057f7e458e7e4e8ec35";"c30016ad805b8bb2dcf1067ae90db964";"d41d8cd98f00b204e9800998ecf8427e";"rel/v2.0.0-temple-alpha-06";45
"638bf765-dff3-4243-853b-7897c4df2da4";"02caf5239763f4d2ecb8c578df7b5151";"9f7825c09ba13c9a259874a4679bf93f";"d41d8cd98f00b204e9800998ecf8427e";"5_08";-1
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"e5e6d415bcda02a40cc0b4d6e24858c0";"f6251189dd02c3ac3a1e2396f10c7091";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"bd6e08a2-484a-4503-9d02-bd795525ddd6";"0411c1e333cd6db654fa202739292670";"c3657812608dbe42c49da64e92516508";"ff1751f41e704f521885b5b554dcd570";"v1.0.0.201112231337-helios";-1
"7ad8b9d4-29ef-4d89-8218-321a6098c36e";"057bc0ed4350fc74354f59f55c3a3de7";"43767204103d78e597d44d1720acb344";"48e71bd3dbaa77ddaa8c0f161d9be779";"11.1";11
"1f73f371-2fec-4631-83fa-b11cea20e973";"08f5e8574f8a4eb268bea68191ac2f97";"9f07180da8ab78827d7c0e0dcf604043";"d41d8cd98f00b204e9800998ecf8427e";"gallery-2011.04.27-18-16-staged";3
"16b5e7cc-fbcb-4097-8317-121bcf6b39d3";"091370e1da21eb03d7a4fe10fb99b14c";"940ce4a718d0d5f2ae31dbdd5981608a";"d41d8cd98f00b204e9800998ecf8427e";"2.8.0-fuse-01-13";45
"54491e47-0c03-47a1-b91f-f202b84e8fec";"0c01c005e1838172cf3f88419545ef10";"85441ca58c86d3d59499255f77fb603a";"325f5be6979d6ba7cdfe9a6c0ffc4b7c";"2.6.0-fuse-01-15";45
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"4963ff9df99e54d46d1a0957547c45c8";"79cb70b42a89a2d175c0a8ccff9ee785";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"1f73f371-2fec-4631-83fa-b11cea20e973";"4ac3cf0b832744732960aca38aab8cce";"a9a351b7058c01294a3fb1f8562b7f16";"d41d8cd98f00b204e9800998ecf8427e";"gallery-2011.04.27-18-16-staged";3
"0ac48181-e230-47bf-9d2f-f8d63385c308";"4cc8fc3d76d0e0f8a5ab67fe8a17e499";"edd99f2f93a98b5c814d8010868a7ee7";"fa412737fe5db91a811f232e9150fc38";"gallery-2012.10.03-20-02-staged";3
"5ebb27ba-c66b-4bc3-a91b-2f9f52c5d9d9";"4dd7877affd055ffc216aa4bae520930";"392c2df1f7caa75d695be75bdaafa5ee";"33fb4965f570cc24fc4b5b17a63927dd";"2.5.11";45
"f0dcfa02-e659-4877-91bf-994ee08b8d0f";"4de80e87214293b4c8533d904c9f802a";"832347e7a6111ab7baaa25deed87c20f";"b3ceb9f745ab13603ee9b78de92f3d22";"3.3.1.CR1";11
"10b0931b-7896-4749-b11a-c036a5b49f16";"4e6c917a352be05670a368e23f3f229e";"594526d808ba9afffc10ea35dab820a7";"05f22a53c331a9aa9b9d71f7bed8338c";"OpenOLAT_9.3.5";-1
"bdbfc949-a72e-4bc7-b5d7-2ab36c1478d8";"4f236a3511e017dbb46c13830430594e";"4f417d487a15324bf480ecd78a212e71";"f2a64a0e848025036baaaee22258d2f9";"1.2.0";45
"23e8c6be-c7ff-4927-baf8-26bf92cfab89";"50732942b7b5d3937f047c722a275a24";"f089b5b91e6cbca8f844748be1315598";"d41d8cd98f00b204e9800998ecf8427e";"onnv_70";87
"ef29a0a1-85ea-4734-bd14-ac12b4d80a24";"52e79e7c6e9c01c347abb07edbcf43b9";"285a2fbd74de4c03f69cd0047b668944";"d41d8cd98f00b204e9800998ecf8427e";"6.3.21";30
"7aa25b49-9bc8-4f58-87fd-b9ebdbeccaf0";"54260b0868348506c6f1864fbc37d32a";"cdc1d0ed64e41d35f34d0080fea98b6f";"22731ad80021938cc5cf89455b545295";"2.5.6";45
"3186e8de-1fa1-4bc4-8f76-3fcdebbcea1d";"fe692b3aa808c265d5632381fa9e3e97";"6a47378e408c7d7b388d415bb83877e4";"d41d8cd98f00b204e9800998ecf8427e";"0.2.0";45
"3f503880-3a3e-4c78-9d1c-01fa18f26e9b";"f995f5c5d45d1d3a70e391b356c2fce9";"e392f195560bd0e3ca8ad929dcac2fc6";"d41d8cd98f00b204e9800998ecf8427e";"6.0.0";-1
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"e8155ac4e10d1ee8af408625127d1bf9";"fc0a1d3c2320558d49ab27f21684ccdd";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"638bf765-dff3-4243-853b-7897c4df2da4";"33558d224150f42f84f5b903038352b7";"ac442acdf1623dc7deb45f95bb8e510b";"d41d8cd98f00b204e9800998ecf8427e";"5_08";-1
"cb710365-be58-41cf-91ea-6d49d9b28d01";"588a26e07a3a7488a5ce2dd210507d88";"9d141d4a189b3bfe59d8e727b3603535";"dc7deb7ccb6af5069f7942a1409a687e";"REL_2.7-20150812220036+0000";45
"7e94a407-a3ca-413f-b4f0-1e222acd8374";"5930c64d01148a8520fe9b8d2daf81c1";"b53982bac3e6f6d3361278c6343b1067";"d41d8cd98f00b204e9800998ecf8427e";"1.3.4.1";36
"7ad8b9d4-29ef-4d89-8218-321a6098c36e";"5d6ef70ba1e0195dad5441fd43cc0c75";"10bd3fa958caf1e32262c6336d81d81d";"54a53cb4c057cbea88675e1fed9330d0";"11.1";11
"23e8c6be-c7ff-4927-baf8-26bf92cfab89";"5dc32a37b235f97eb8d70c8f07bad20b";"6b35077297ab8289a4c9b167ca89df93";"d41d8cd98f00b204e9800998ecf8427e";"onnv_70";87
"a0df4562-9825-4b45-9107-c597d84de6d0";"5e755ad82e50ee1f35dd05a4b98fe9eb";"2988d4dc9d8a0041601084629b09521a";"47809ac045d6df7b92aa50bf36512ce4";"upstream/origin/isis-viewer-restfulobjects-1.0.0";45
"a5a61556-78de-4013-9bf5-e0c73e66a7cb";"61b614242e4aadca78f4357f32fc96b0";"80b5149fb77b6f5c8a7ed58dee620f9e";"1e06bce929ca67feb03c0bc05e4941de";"1.6.3";45
"9c16dba1-4a5e-40e5-a53c-86749221ac82";"62268fb38ffdcb393463e4809038fb13";"95180caee8e55dccc1ef3ccdf77c4e4d";"d41d8cd98f00b204e9800998ecf8427e";"Additional Versions";30
"9c16dba1-4a5e-40e5-a53c-86749221ac82";"62268fb38ffdcb393463e4809038fb13";"95180caee8e55dccc1ef3ccdf77c4e4d";"d41d8cd98f00b204e9800998ecf8427e";"Additional Versions";22
"9c16dba1-4a5e-40e5-a53c-86749221ac82";"62268fb38ffdcb393463e4809038fb13";"95180caee8e55dccc1ef3ccdf77c4e4d";"d41d8cd98f00b204e9800998ecf8427e";"Additional Versions";34
"9c16dba1-4a5e-40e5-a53c-86749221ac82";"62268fb38ffdcb393463e4809038fb13";"95180caee8e55dccc1ef3ccdf77c4e4d";"d41d8cd98f00b204e9800998ecf8427e";"Additional Versions";11
"9c16dba1-4a5e-40e5-a53c-86749221ac82";"62268fb38ffdcb393463e4809038fb13";"95180caee8e55dccc1ef3ccdf77c4e4d";"d41d8cd98f00b204e9800998ecf8427e";"Additional Versions";31
"0ac48181-e230-47bf-9d2f-f8d63385c308";"62f817e084d03e30af0ead69c13c49de";"7777b80b2b9d032a68e3129d02ef6bb6";"d41d8cd98f00b204e9800998ecf8427e";"gallery-2012.10.03-20-02-staged";3
"317aad06-7ed0-4744-a578-d3e0a9657ed1";"c322876207af27cbbe0b87db7e830500";"0d6034cad080f0f0276199a861dd0538";"d41d8cd98f00b204e9800998ecf8427e";"1.4.2+20140406";34
"42d2ed6a-9540-47a8-b4c3-3d4c05318321";"9de754892ccb9a4240c2c48fb1713821";"de66492c66a3f5ac05e83adc1608e6ed";"d41d8cd98f00b204e9800998ecf8427e";"0.95";3
"42d2ed6a-9540-47a8-b4c3-3d4c05318321";"e562225bbe88e804d8ecb54fbcdf41f7";"817e598aed37452d5f2edd4e3c7d0e6e";"d41d8cd98f00b204e9800998ecf8427e";"0.95";3
"268b6e7c-dbde-4393-9f62-7d75bfca0558";"92789db5d03850ce1a20c449b960bea6";"29bc6cb82eca222321a4ee87330f74b7";"d41d8cd98f00b204e9800998ecf8427e";"7.0.0 M6";33
"265d81c1-ff54-4f08-9d25-68b6c4120b5d";"231be942ac1a6c1b51d09457fd628090";"7acbad952da65a437f06e03b427335a5";"5db8d170115a475bcd256bc278c3851a";"1.5.0-rc.1";45
"bf5e7b52-3f55-48d6-a784-e8d759b3ce26";"6525e80cd37ce8422c3aee66fd678a75";"dfd35bcd73d6d54371acba989fb449a0";"d41d8cd98f00b204e9800998ecf8427e";"4.2.3";1450
"33c1f5f8-5e29-4f27-96a8-5e91d8043221";"6652fda79c626a8f7ad3bdaecb23a1ae";"520fd36f45854dc524b94e6c5e17ba28";"d41d8cd98f00b204e9800998ecf8427e";"Snap-2012-08-12";34
"33c1f5f8-5e29-4f27-96a8-5e91d8043221";"6652fda79c626a8f7ad3bdaecb23a1ae";"520fd36f45854dc524b94e6c5e17ba28";"d41d8cd98f00b204e9800998ecf8427e";"Snap-2012-08-12";11
"7e94a407-a3ca-413f-b4f0-1e222acd8374";"67f04de737c5b403930fb6ffdac5b672";"1b503b843ec1c93bb5018caf35ae4362";"6cc4be2c730bf93dc9ff8ec59e929a05";"1.3.4.1";36
"c34f099e-0b6c-45ca-a299-520e96c4dbf0";"692143d9d19ce8324db7f01c5eafc6e3";"56415c70fd5b2d4b577eb29400c6f361";"670ea50844551a52fb87030ae4e0573c";"0.37.8-Snap-2014-02-22";34
"db9d602b-acf9-4bba-b6f8-3583a7f218fa";"6ba601948bd41b37010e60196a2b7a6d";"d43a994e262fe64ce6901c5f7a1f247b";"0eb01730ed68a005987288330b16d872";"REL_2.11-20151226230036+0000";45
"db9d602b-acf9-4bba-b6f8-3583a7f218fa";"6bc224ba92288229144c27ab42d2fe5b";"eced9252fb100fb6e37e2f0a3724dd3b";"bd28e3b09ed3c23f8730a9193c865dc8";"REL_2.11-20151226230036+0000";45
"cb710365-be58-41cf-91ea-6d49d9b28d01";"6d5f2496984f696cb816f9fa93015483";"30bd0dd752e74b5f1b74b4c5bcd9928e";"0c52cacc1e5782080adb512dac09671f";"REL_2.7-20150812220036+0000";45
"bd6e08a2-484a-4503-9d02-bd795525ddd6";"6d6cb11b32796fa806f85280ba75bf6e";"6101d25fa193efc19b0793d50bb6eb85";"d41d8cd98f00b204e9800998ecf8427e";"v1.0.0.201112231337-helios";-1
"0e6f68a2-55c5-4e68-964d-18f525330f3f";"6d907974e34f9d86e6cf57ff7f9e698a";"fb1a4ca4ee20b58f031e617843a4e4c6";"d41d8cd98f00b204e9800998ecf8427e";"netbsd_snap_20050530";3
"54f76027-45b2-40be-8a9b-81f4a3a2bf91";"6e0427cb7d68990c7b168d9f86d530dc";"4e2faf18d2d157e029002043c10d4952";"7b93a6e11aa9122fe0a48d5a890af644";"3.0.0-milestone2";45
"c34f099e-0b6c-45ca-a299-520e96c4dbf0";"6f074d6593b47022ed76a64231de6c8b";"44259ad23b9ce5a0db84a8279ee06a9d";"d41d8cd98f00b204e9800998ecf8427e";"0.37.8-Snap-2014-02-22";34
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";34
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";37
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";11
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";30
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";471
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";375
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";3
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";5
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";13
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";396
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";4
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";177
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";121
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";389
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";21
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";45
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";364
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";166
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";397
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";159
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";15
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";453
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";390
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";436
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";20
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";430
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";426
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";137
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";155
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"7032415d88722f8077b164205a2ea48f";"2baf82914c3bef6ef0c94fc657b6e081";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";427
"16b5e7cc-fbcb-4097-8317-121bcf6b39d3";"723f302737da94e1269a772ee9c17120";"f4d204140522b89a29cc5598b8adc836";"d6b941d3ee20b6c985f83c5e0e00a815";"2.8.0-fuse-01-13";45
"028e36d0-f014-44c7-8525-02adc883b1b7";"7276e0bfda4a90af1c198b112c641dd9";"341092278af3ff1b12470d6bd78bfbe9";"8bba0e955a2e7d3f5406a5685eb92e9b";"REL_2.7-20150806220021+0000";45
"cf846467-414f-4de2-8ea3-f322a3c8f4db";"74ae4921ec4b9d01417ace36332cdc80";"524c250a18aafdfabd707ed214ee954d";"d3a3a3a30e763143fd23882798a5a6a6";"2.14.0";45
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"75a546656ca1d4a084010808b5a14ce3";"6a79833bcc17063fb51f269afd444063";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"6a12dcc7-de7e-4173-9f23-8595261cbb37";"7619412b805e5def8de67b52b24a69d3";"ffc2b989a21ab8f61b82d3a4f090385e";"d32467e84ada16d8b5cc1e497a883bcd";"8.7";11
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"769865b1a80ff6cfa1af78b14d7ced26";"ea3960e2ff1b1efe3a13f269bfa3fb2c";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"ac5846c1-e774-40fc-89fc-92228b80760c";"ad9737a78849bb9d79a7ca3ab8ba3b0b";"a2019b13e3ead18c388c9f72b13f7dbd";"d8a7025dba6c30507e517a7ddc7dce24";"2.7-RC2";11
"ad797d29-921c-45c4-831c-e315a939990a";"16005307ae432389f01c1a1f385703b0";"a223683f7115da0370a4636bdeb3e55c";"5aae174b8e05710fa8f98f792bfa9332";"2.7.3-fuse-00-61";45
"bd6e08a2-484a-4503-9d02-bd795525ddd6";"7a48dfc9a369cb727bf27fd5b981dafb";"82f2d0cf65783f3d34155bc5dfc469af";"92d831f3528dc4250bebfa71751e8c23";"v1.0.0.201112231337-helios";-1
"2900297b-f06f-40e1-87cf-4bba29d5293a";"7cbded2fbce93556a9a73444835a5940";"18c128796c292505c83450f5cc2bf2e2";"6f2a2949d57bf129316f370850990930";"openbsd_snap_20051003";3
"db9d602b-acf9-4bba-b6f8-3583a7f218fa";"7cd07c066484d0bf9ca8810c81d3f79a";"506a61b3e71323aea1d7c745248b32ea";"668c30b5ddf966f799fe9f12f6c10a80";"REL_2.11-20151226230036+0000";45
"9fb58ed8-b048-49c1-ad76-8c0b7b0d8d49";"7d3a2a051b89caea392783bfe44f7ea6";"c0afe0b0f6c68976f97270a3dc739fb3";"3983c1d9bf527c1cd4a503192a9bb0ee";"0.1.0-alpha99";-1
"ef29a0a1-85ea-4734-bd14-ac12b4d80a24";"7d886cc2ad243e30830ff27ee738d818";"2e2ff7e3cd12241a04fb0302b8cf6fb0";"d41d8cd98f00b204e9800998ecf8427e";"6.3.21";30
"b75cf889-449a-4aae-8bc8-084203d4cc9d";"7ea2f7543c1a76f841878a10935f53b3";"40d45f86bd16638fdcb8513b457ff7b5";"651456fd67d969d888508e783c726193";"8.3.0.Beta2";11
"a0df4562-9825-4b45-9107-c597d84de6d0";"828de7481b121a044c041edfd52d0311";"c842bb9261cb22d690d88bfe969fddc3";"d41d8cd98f00b204e9800998ecf8427e";"upstream/origin/isis-viewer-restfulobjects-1.0.0";45
"db9d602b-acf9-4bba-b6f8-3583a7f218fa";"838a41a6585565ff3e072f452a4da59e";"97d9fe28b227dafc208ce52743048d79";"d41d8cd98f00b204e9800998ecf8427e";"REL_2.11-20151226230036+0000";45
"29cad3e1-aa02-4ae2-bc89-f1fdbfd9709f";"83fd5d3eeab13291546804257303b169";"81a98202ab9b1018151cfda7ca0f428a";"04c955057b4d1c67e17d45f1d2a1d88e";"10.0.0.CR5";11
"679734a7-af20-465e-8c13-8339259c039e";"853fed8d83c4eb2096671e53be3e5256";"80a0b0bfb937eae553b74c18fed08a90";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";3
"679734a7-af20-465e-8c13-8339259c039e";"853fed8d83c4eb2096671e53be3e5256";"80a0b0bfb937eae553b74c18fed08a90";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";30
"679734a7-af20-465e-8c13-8339259c039e";"853fed8d83c4eb2096671e53be3e5256";"80a0b0bfb937eae553b74c18fed08a90";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";175
"679734a7-af20-465e-8c13-8339259c039e";"853fed8d83c4eb2096671e53be3e5256";"80a0b0bfb937eae553b74c18fed08a90";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";11
"028e36d0-f014-44c7-8525-02adc883b1b7";"85bc0138b72a6fa5a89d609fbd0a8492";"4f9ce615e80d5506307c917c62b47af2";"333d1a4cb439a878d7e4acef32d8fc2c";"REL_2.7-20150806220021+0000";45
"f9fc72e4-92a4-402b-92a3-e1c84d164825";"86f82ec354694ba1c5d5ac04b260cc86";"cccc24879db03ca81c635f16bc32f800";"d41d8cd98f00b204e9800998ecf8427e";"5.7.13";-1
"4f0fb2c1-de88-415a-9c26-9682e1593bea";"886b467bf21dcc64b5189a321cbf6faf";"3bf11e9f4cd72357c3158a40b0b038ef";"f87a0bce9b8c97b18f4e26b148d5fbca";"2.1.3";45
"23e8c6be-c7ff-4927-baf8-26bf92cfab89";"8c33822e892effecc042d9a7dcda1c05";"9cccac342b4c26123372453d7f4c0e48";"d41d8cd98f00b204e9800998ecf8427e";"onnv_70";87
"c97f2759-db53-49c2-8f7d-591b7e06079f";"8ce5cb2e5badbc3b305c062e83e0ab34";"1a553c4133090ff2f0b5d8a60af81b79";"83e852236164cc7e4c43b7751e545af0";"bsdi3_snap_20010925";3
"a5a61556-78de-4013-9bf5-e0c73e66a7cb";"8d502bbff828abf59c1310a40bd561a4";"c8747b249a1f8e50ad187be474a6ca99";"c047d5462b148569ef6b62ad010fe0ec";"1.6.3";45
"5ebb27ba-c66b-4bc3-a91b-2f9f52c5d9d9";"8e8ff8a116ea2cb2ba682a9cda5ee17e";"3ab754f1a2cda285f62de6b497987e2c";"2048b9accd92d0a967581b8e70694755";"2.5.11";45
"cf846467-414f-4de2-8ea3-f322a3c8f4db";"8ff8d4babe50f878645c4d7362378b1b";"9e0f766afb6342ba8089a1ac8e47c68f";"c05370d6b4f3cfbe36a85416084d94e3";"2.14.0";45
"9e0ea726-c68d-461e-92ca-161a26fd07b7";"9068412282f045dc87377074ba8c8da0";"02dda35098e0783f4454a1947bb8f7c5";"d41d8cd98f00b204e9800998ecf8427e";"Snapshot-20091229";34
"9e0ea726-c68d-461e-92ca-161a26fd07b7";"9068412282f045dc87377074ba8c8da0";"02dda35098e0783f4454a1947bb8f7c5";"d41d8cd98f00b204e9800998ecf8427e";"Snapshot-20091229";12
